MBON,fallprop_bootstrap,fallprop_deltag,fallnumber_bootstrap,fallnumber_deltag,speed_bootstrap,speed_deltag,time_bootstrap,time_deltag,height_bootstrap,height_deltag,displacement_bootstrap,displacement_deltag,bspeed_bootstrap,bspeed_deltag,pausepos_bootstrap,pausepos_deltag,displacementbetweenpause_bootstrap,displacementbetweenpause_deltag,maxvelocity_bootstrap,maxvelocity_deltag,straightindex_bootstrap,straightindex_deltag,ascent_bootstrap,ascent_deltag,descent_bootstrap,descent_deltag,meanpause_bootstrap,meanpause_deltag,meanbout_bootstrap,meanbout_deltag,pause_bootstrap,pause_deltag,bout_bootstrap,bout_deltag
MB011B,0.09869909502262443,0.081,0.1122737556561086,0.09,0.0015816415285437356,-0.028,-0.029999553578098817,0.262,0.06353828177267572,0.243,-0.09822777903473172,-0.017,0.4107155148878508,0.166,0.0777306963519854,0.201,0.381817228508541,0.304,-0.18800819788585726,-0.242,0.4484150728907609,0.104,0.014797494133051066,0.089,-0.07844256141159797,-0.051,0.1785773016976055,0.319,0.13168793537293993,0.126,-0.5657090327154329,-0.114,-0.5620518101458448,-0.095
MB011B,0.059766214177978866,0.081,0.07334087481146304,0.09,0.11303893947534337,-0.028,0.22488303082603323,0.262,0.2547935931777812,0.243,-0.10256730305678084,-0.017,0.10731680411297441,0.166,-0.002912380348861814,0.201,0.459501282398148,0.304,-0.28355889109302856,-0.242,0.21717561686916162,0.104,0.04033096085511835,0.089,-0.1259185972319378,-0.051,0.31267040430322024,0.319,0.1850978916677029,0.126,-0.06533388404300514,-0.114,-0.03142794432194499,-0.095
MB011B,0.06334841628959276,0.081,0.08597285067873303,0.09,0.08692832270920839,-0.028,0.12017495810526661,0.262,0.1566455963564654,0.243,0.32423510231658725,-0.017,0.17648767892149667,0.166,-0.10605995369015275,0.201,0.5780350026959532,0.304,-0.40432512667355464,-0.242,-0.03092188238440074,0.104,0.37941810359136446,0.089,0.19122350909812422,-0.051,0.48686385956586953,0.319,0.13660157357722116,0.126,0.23531970126480561,-0.114,0.2683391834311961,-0.095
MB011B,0.20644796380090497,0.081,0.2607466063348416,0.09,-0.002090970404669753,-0.028,0.07813518451469996,0.262,0.15844438614549414,0.243,0.010262346303950245,-0.017,0.22911446528918247,0.166,0.44669940155911303,0.201,0.2839335842803098,0.304,0.006615967879695198,-0.242,0.22184092628416152,0.104,-0.01904991501563042,0.089,0.07981710552978953,-0.051,0.23521153002364822,0.319,0.16147301750138837,0.126,-0.42348128730866075,-0.114,-0.38097138977322537,-0.095
MB011B,0.027149321266968313,0.081,0.027149321266968326,0.09,-0.04100302816114025,-0.028,0.22346186645068716,0.262,-0.0750339822927275,0.243,0.016809132493798687,-0.017,0.24449340645405196,0.166,0.24977241667453456,0.201,0.15464472080179006,0.304,-0.27274111190252676,-0.242,-0.318975231329277,0.104,0.13778982296878683,0.089,-0.0027271047563953797,-0.051,0.1853568831398521,0.319,0.21997618628445523,0.126,-0.31339074972844694,-0.114,-0.31374794121988864,-0.095
MB011B,0.007258672699849172,0.081,0.02535822021116141,0.09,0.05524424312015284,-0.028,0.22167278642486712,0.262,0.08447775782595998,0.243,-0.1761879672389269,-0.017,0.21865918595464426,0.166,0.28235212429445916,0.201,0.21130476158728154,0.304,-0.3818411239421708,-0.242,-0.008360060901901228,0.104,-0.18824994989437238,0.089,-0.0665240607184925,-0.051,0.30675490276632766,0.319,0.2303750420507345,0.126,-0.5099339079234044,-0.114,-0.502223172021201,-0.095
MB011B,0.08512443438914029,0.081,0.10322398190045251,0.09,0.2033684627759519,-0.028,0.3664656299660482,0.262,0.018481170866349476,0.243,-0.009899720398363851,-0.017,0.27124286249846,0.166,0.25746206425393303,0.201,0.3794281280022932,0.304,-0.41978812163963697,-0.242,0.16878829322588948,0.104,0.011320355790347169,0.089,-0.012885444584564868,-0.051,0.19624414683123173,0.319,0.15153740111442807,0.126,-0.031925314148581616,-0.114,-0.0363732237961335,-0.095
MB011B,0.08512443438914029,0.081,0.09869909502262446,0.09,-0.15713216315139228,-0.028,0.432441562934306,0.262,0.4550712923503174,0.243,0.15868021345511163,-0.017,-0.012220048887439708,0.166,0.40054976022058314,0.201,0.6588993586636054,0.304,-0.2620722061257958,-0.242,0.23242596400204593,0.104,0.3269172558708573,0.089,0.021923021508167738,-0.051,0.3434892764134957,0.319,0.1704814426780297,0.126,-0.14288697018270183,-0.114,-0.11797033512024264,-0.095
MB011B,0.08606711915535445,0.081,0.10869155354449474,0.09,0.02417595680336202,-0.028,0.2790351647526889,0.262,0.21907914248592864,0.243,0.0592776177782262,-0.017,-0.034768845072031186,0.166,-0.004264892097590738,0.201,0.39713229140856854,0.304,-0.43095610591987005,-0.242,-0.3817942867843613,0.104,0.12016037998596568,0.089,0.005963345859891212,-0.051,0.4033220473451746,0.319,0.08080289463810318,0.126,0.1325277237038112,-0.114,0.1481272963997562,-0.095
MB011B,0.17024886877828055,0.081,0.16572398190045246,0.09,-0.09197391618357025,-0.028,0.029440466070031007,0.262,0.08629550367943847,0.243,-0.12393857524972532,-0.017,0.018237745644865973,0.166,0.16822827099554133,0.201,0.041084680237783555,0.304,-0.4584704933131924,-0.242,0.014406281805354231,0.104,0.07139500777440866,0.089,-0.15441980229237803,-0.051,0.245409516448857,0.319,0.12386007708014567,0.126,-0.40259798815689635,-0.114,-0.3813180215120704,-0.095
MB011B,0.025358220211161395,0.081,0.020833333333333343,0.09,0.06798031616257247,-0.028,0.21906852074212052,0.262,0.2641595659611001,0.243,-0.04466875878756411,-0.017,0.20419894392927712,0.166,0.07142808617813605,0.201,0.30289134105239635,0.304,-0.14110348307220483,-0.242,0.193372509406881,0.104,0.0794741431270934,0.089,-0.062277875524193095,-0.051,0.3037911194367345,0.319,0.15572614865643902,0.126,-0.24848065304139677,-0.114,-0.22184431286078882,-0.095
MB011B,0.10416666666666667,0.081,0.11321644042232278,0.09,0.13451240412588922,-0.028,0.16478292721676396,0.262,0.04490876293733239,0.243,0.08298641643207988,-0.017,0.043403464125201185,0.166,-0.016934589566413298,0.201,0.347355023441766,0.304,-0.20314465273629112,-0.242,0.016906067987025236,0.104,-0.05848260797272982,0.089,0.203229505165589,-0.051,0.3953322888285261,0.319,0.0877055066167921,0.126,-0.10580557653667176,-0.114,-0.05915848342954352,-0.095
MB011B,0.05976621417797888,0.081,0.068815987933635,0.09,-0.06179822234339999,-0.028,0.08467109783482592,0.262,0.03204993925971865,0.243,0.11004537831683532,-0.017,0.0034268430614444526,0.166,0.11833731473341064,0.201,0.2754234467433211,0.304,0.08095937804595456,-0.242,0.12793504387202043,0.104,0.25524576200010807,0.089,0.03360956718045223,-0.051,0.4340726379146988,0.319,0.1318175471789157,0.126,0.13782506565324396,-0.114,0.16397992125626637,-0.095
MB011B,0.011783559577677238,0.081,0.02535822021116141,0.09,0.21012097457447093,-0.028,0.2901880587846063,0.262,0.15179574188277953,0.243,-0.12008230309521047,-0.017,0.12968255850797736,0.166,0.20205259060610375,0.201,0.23852362984211622,0.304,-0.421584388595324,-0.242,0.27342035427434425,0.104,0.09909423763933398,0.089,-0.17622074291574424,-0.051,0.2304609905504464,0.319,0.05935241179785524,0.126,-0.28558559042942383,-0.114,-0.25049920327197417,-0.095
MB011B,0.21370663650075414,0.081,0.22728129713423828,0.09,0.07295609473989213,-0.028,-0.035435326963001015,0.262,-0.1511956748133923,0.243,0.13538235345754898,-0.017,0.14877706493120307,0.166,-0.05573193426151349,0.201,0.5594463525567486,0.304,-0.24509127278327186,-0.242,0.11383299804775526,0.104,-0.14099238472081538,0.089,0.3814763028167914,-0.051,0.2293785827679623,0.319,0.22555608673745375,0.126,-0.286221271463356,-0.114,-0.23869061536865532,-0.095
MB011B,0.05071644042232279,0.081,0.05524132730015084,0.09,-0.0179495715158841,-0.028,0.08805447901268827,0.262,-0.01808744688559599,0.243,-0.06942090963405571,-0.017,0.22673852663939542,0.166,0.20314858338635872,0.201,0.3227556817123821,0.304,-0.3358835861139981,-0.242,0.6825148266827505,0.104,0.24392669082413665,0.089,-0.23267272844537568,-0.051,0.38691428318932347,0.319,0.09328114394026936,0.126,-0.2608175738480759,-0.114,-0.2348314486761807,-0.095
MB011B,0.06429110105580695,0.081,0.07786576168929112,0.09,0.03247794593488378,-0.028,0.25018985635254093,0.262,0.25694768591567874,0.243,-0.08195506656832502,-0.017,0.09003664712035522,0.166,0.12312981549669785,0.201,0.4831066990122591,0.304,-0.19116273898738334,-0.242,0.6270024565732882,0.104,0.005797452659997708,0.089,-0.09200073337410959,-0.051,0.4272531567568693,0.319,0.1934849734055942,0.126,-0.2735547382687121,-0.114,-0.25556002665911076,-0.095
MB011B,0.008107088989441943,0.081,0.05788084464555053,0.09,0.046044083632748464,-0.028,0.23620545461846357,0.262,0.1030807121145967,0.243,-0.011077091444314846,-0.017,0.10646469123607467,0.166,-0.29570865082928316,0.201,0.23689253749785624,0.304,-0.16970886736754945,-0.242,0.13676789625703473,0.104,0.2077626338209807,0.089,-0.09986799072395293,-0.051,0.22243404075336312,0.319,0.2249491517857724,0.126,-0.3808906580352202,-0.114,-0.3904228818523993,-0.095
MB011B,0.17203996983408748,0.081,0.17656485671191552,0.09,0.2608890374850994,-0.028,0.1718743210287806,0.262,0.18827502867936372,0.243,-0.08385530782399851,-0.017,0.2825730146455696,0.166,0.3874143582546311,0.201,0.6952140563034231,0.304,-0.21617094374045295,-0.242,0.2636563049300488,0.104,0.09907474889557928,0.089,-0.12677048249695277,-0.051,0.2406665233547053,0.319,0.15702572560912795,0.126,-0.26875181490122635,-0.114,-0.24107081997539026,-0.095
MB011B,0.10143288084464556,0.081,0.12405731523378583,0.09,-0.08761299159764865,-0.028,0.4199396448506618,0.262,0.31686890516866567,0.243,-0.06626665477095894,-0.017,0.3312473131949904,0.166,0.3685929752740482,0.201,0.38226440661429417,0.304,-0.09174932017529142,-0.242,0.2547300249113699,0.104,0.2614991258663485,0.089,-0.24278753298829445,-0.051,0.31432888955079924,0.319,0.1521762952948135,0.126,0.17379990342539178,-0.114,0.17819182254891108,-0.095
MB011B,0.08964932126696833,0.081,0.1032239819004525,0.09,0.1948741129236326,-0.028,0.4626467164347249,0.262,0.305620725889575,0.243,-0.022577157834025977,-0.017,0.28719644798559263,0.166,0.1649446574507642,0.201,0.22788777967167134,0.304,-0.173639718488557,-0.242,-0.1874345260183094,0.104,0.1701764047513615,0.089,-0.20556077788856972,-0.051,0.1004977249210735,0.319,0.11755818142822895,0.126,0.39946667047123147,-0.114,0.4074771634035719,-0.095
MB011B,0.09059200603318251,0.081,0.0815422322775264,0.09,-0.0028017011213338056,-0.028,0.13102846979415542,0.262,0.09510368627771859,0.243,0.08753074298565615,-0.017,0.13994064561207795,0.166,0.17807663444078214,0.201,0.030739559037556045,0.304,-0.2999275296933693,-0.242,-0.3164834999766992,0.104,0.1450169536146456,0.089,0.12123849921593595,-0.051,0.3021226450335794,0.319,0.15872818530042324,0.126,-0.49439503820506797,-0.114,-0.4538564900610311,-0.095
MB011B,-0.011783559577677225,0.081,0.019890648567119154,0.09,0.1451405670412877,-0.028,0.25061548426190483,0.262,0.23521546395970622,0.243,0.19695409546749537,-0.017,0.023954264920374432,0.166,0.22019649444364248,0.201,0.5404926590487279,0.304,0.01856084030145161,-0.242,0.43298168723731956,0.104,0.13535356640260662,0.089,0.2285933256845391,-0.051,0.3232542262906094,0.319,0.25152916158813127,0.126,-0.13066776808601027,-0.114,-0.11219313947282618,-0.095
MB011B,0.08880090497737557,0.081,0.07975113122171948,0.09,-0.16037686561296188,-0.028,0.4373651400214952,0.262,0.29065885787473444,0.243,-0.07758851873136034,-0.017,0.09427019720344436,0.166,0.2656742612344513,0.201,0.4372594098687033,0.304,-0.21302022325937953,-0.242,0.18292808159537727,0.104,0.08706481017758436,0.089,-0.1791163926779428,-0.051,0.2544088926160829,0.319,0.1310422366863435,0.126,0.07920114807952035,-0.114,0.06560583377206022,-0.095
MB011B,0.027149321266968326,0.081,0.009049773755656104,0.09,0.05755605538681759,-0.028,0.040229051467656256,0.262,0.15931532429510187,0.243,-0.03139524996593076,-0.017,0.25976769309939113,0.166,0.0999959174495097,0.201,0.1896848170062199,0.304,-0.18514112711379324,-0.242,-0.062447028299415,0.104,0.04812938721088851,0.089,-0.03693223997884428,-0.051,0.18832634806336085,0.319,0.07477092122288209,0.126,-0.06627563372290408,-0.114,-0.08938477105682612,-0.095
MB011B,0.0035822021116138636,0.081,0.012631975867269982,0.09,-0.1470767534230835,-0.028,0.11362822373659258,0.262,-0.07781000874528211,0.243,-0.21929656753808435,-0.017,0.13638268577214874,0.166,0.003031116648239604,0.201,0.05208593887635503,0.304,-0.2970292713623586,-0.242,0.3579731569187847,0.104,-0.11833761475687708,0.089,-0.15554784093605056,-0.051,0.42710820639701735,0.319,0.0944709791863161,0.126,0.18208730060850492,-0.114,0.19057813001697133,-0.095
MB011B,0.07965686274509805,0.081,0.11133107088989443,0.09,0.002604779206389077,-0.028,0.6481158814500274,0.262,0.40994950474575453,0.243,0.07377036547032996,-0.017,0.2312158391092631,0.166,-0.024009510866577825,0.201,-0.05092978645232591,0.304,-0.508331306338648,-0.242,0.20447471451431767,0.104,0.5328356893810353,0.089,-0.2555320195305375,-0.051,0.32174249491515516,0.319,0.06206838732473748,0.126,0.15633044686326253,-0.114,0.16261650308347628,-0.095
MB011B,0.07334087481146304,0.081,0.08239064856711915,0.09,0.1527575579671176,-0.028,0.20549171183651016,0.262,0.07356416496410416,0.243,0.09642671312995006,-0.017,0.16624829140427225,0.166,0.054234482887011985,0.201,0.30051046095280537,0.304,-0.10360267906796937,-0.242,-0.008142699190310267,0.104,0.17568857106802974,0.089,0.07323655001660173,-0.051,0.24217643026697794,0.319,0.21691813593726858,0.126,-0.2423592801220524,-0.114,-0.2437976563209713,-0.095
MB011B,0.09869909502262443,0.081,0.12132352941176469,0.09,-0.13369435309420824,-0.028,0.041805317538795544,0.262,0.32142845568944667,0.243,0.248323472310259,-0.017,0.2881486614314788,0.166,0.29448739638747007,0.201,0.4618207167343224,0.304,-0.1929515377784548,-0.242,-0.0988342704584838,0.104,0.09781558038057454,0.089,0.3369509986380122,-0.051,0.5342466105851961,0.319,0.1438375553503752,0.126,-0.388142130570444,-0.114,-0.34448262206414376,-0.095
MB011B,0.03619909502262443,0.081,0.05429864253393665,0.09,-0.19595337953724656,-0.028,0.6061662832639877,0.262,0.5462164675173926,0.243,-0.1290190235902212,-0.017,-0.012681816875415775,0.166,0.40380545367190773,0.201,0.30827923307947674,0.304,-0.2044277629144477,-0.242,0.25888440051632367,0.104,0.08838099913740499,0.089,-0.3085279373830826,-0.051,0.44408120133245654,0.319,0.014007791459857435,0.126,0.34246727109533365,-0.114,0.3424259404136632,-0.095
MB011B,0.11142533936651584,0.081,0.10690045248868779,0.09,-0.042818892935678025,-0.028,0.15419994174145638,0.262,0.20013462471968352,0.243,0.0658815564220359,-0.017,0.1050082616376215,0.166,0.15213537456659984,0.201,0.1948807353003827,0.304,-0.3083805743451233,-0.242,0.1871945462796804,0.104,0.21415518859829635,0.089,-0.014782331580238641,-0.051,0.15711441727260042,0.319,0.11935598537303069,0.126,-0.1161883667575605,-0.114,-0.12462566450606608,-0.095
MB011B,0.08870663650075415,0.081,0.12943061840120662,0.09,0.03922266315211896,-0.028,0.44901580228640076,0.262,0.29680511526351017,0.243,-0.17687587494752127,-0.017,-0.18560438357570838,0.166,0.1835687696499911,0.201,0.5711691598943688,0.304,-0.16743674042024614,-0.242,0.2596266228504286,0.104,-0.12399581451198581,0.089,-0.13407508196137,-0.051,0.24333383590622484,0.319,0.10069343778439524,0.126,-0.14425250721855618,-0.114,-0.1004538779172757,-0.095
MB011B,0.03978129713423832,0.081,0.06240573152337857,0.09,0.23358681646263524,-0.028,-0.02963524494380978,0.262,-0.035970504187078804,0.243,-0.006655838801742945,-0.017,0.3096496983756633,0.166,-0.24545976522405305,0.201,0.10237556563335111,0.304,-0.5416567301392264,-0.242,-0.18394891890963555,0.104,0.006614371314054923,0.089,0.0636306191307724,-0.051,0.15760935084139893,0.319,0.26113908323412105,0.126,-0.39292151019593236,-0.114,-0.3744778218655301,-0.095
MB011B,0.17024886877828055,0.081,0.20644796380090497,0.09,0.07632594016843776,-0.028,0.3919059150912578,0.262,0.07690688930738661,0.243,-0.10508388287990292,-0.017,-0.06233075256764333,0.166,-0.009052733844818906,0.201,0.5893834783751573,0.304,-0.3534279200340563,-0.242,0.28874893595466666,0.104,-0.0768455254581388,0.089,-0.07066389164944611,-0.051,0.4764688805850892,0.319,0.17820877842348065,0.126,0.008546378345084794,-0.114,-0.0010861127817138943,-0.095
MB011B,0.12047511312217195,0.081,0.125,0.09,0.005678459231586042,-0.028,0.25579155248176405,0.262,0.288000702528504,0.243,0.2346945796186808,-0.017,0.1205278017319426,0.166,0.3847289878252465,0.201,0.1064808902716987,0.304,-0.06278828326133085,-0.242,0.10350049640227439,0.104,0.2666142361867226,0.089,0.13428853988762102,-0.051,0.11407875402506609,0.319,0.0557341724658003,0.126,0.13243354873582106,-0.114,0.12894700685033333,-0.095
MB011B,0.17929864253393665,0.081,0.1973981900452489,0.09,0.14133906911875346,-0.028,0.33703237792838203,0.262,0.2013334594193624,0.243,-0.03967911090405102,-0.017,0.18968260449595062,0.166,0.16145207013524754,0.201,0.27674079771204824,0.304,-0.14125352605137476,-0.242,-0.023295265160490398,0.104,0.09211160476909908,0.089,-0.0769025165282486,-0.051,0.2250941412652399,0.319,0.18485441695624594,0.126,-0.045227528377157544,-0.114,-0.04032482561896657,-0.095
MB011B,0.0434577677224736,0.081,0.05703242835595776,0.09,0.14983479727921267,-0.028,0.39245418155077927,0.262,0.1013292694124062,0.243,-0.17124461532308596,-0.017,0.32957293409933075,0.166,0.05057216385994617,0.201,0.34302860217180314,0.304,-0.240622277840253,-0.242,0.2549605474974545,0.104,-0.10643206955317233,0.089,-0.11444474162772413,-0.051,0.17708791330604842,0.319,0.1783379911488321,0.126,-0.06389771578115852,-0.114,-0.059320244907671224,-0.095
MB011B,0.11321644042232279,0.081,0.15394042232277527,0.09,-0.010389967487984587,-0.028,0.25024396159525064,0.262,-0.008616390782253543,0.243,0.06708492790720118,-0.017,0.48560255133285135,0.166,-0.03220913944128867,0.201,0.04786134128197545,0.304,-0.06841514152916495,-0.242,0.003068335890589402,0.104,-0.050492140550762094,0.089,0.22955299650104866,-0.051,0.4133160220002554,0.319,0.17163919184345583,0.126,-0.6972243755133523,-0.114,-0.64942611711737,-0.095
MB011B,0.23821644042232282,0.081,0.24274132730015086,0.09,0.0960344097008995,-0.028,0.04035890405017793,0.262,0.16245780937588772,0.243,-0.007622575132016171,-0.017,0.23855108412164314,0.166,0.6864595440562836,0.201,0.6543448595872099,0.304,-0.16525166528478474,-0.242,0.10500203595362646,0.104,-0.025535290555020445,0.089,0.032843618952402835,-0.051,0.16837959355303908,0.319,0.11184635127939771,0.126,0.14561804425440963,-0.114,0.11924131816267386,-0.095
MB011B,0.03714177978883863,0.081,0.06429110105580697,0.09,0.15727788602016485,-0.028,0.06522567360258805,0.262,0.08654593359784236,0.243,-0.05132571274408356,-0.017,0.41551295200266414,0.166,0.0738938085539055,0.201,0.0008879912984440336,0.304,-0.166766935201375,-0.242,0.1319071010385814,0.104,0.09239043159759398,0.089,-0.11711127143722774,-0.051,0.19970288239217185,0.319,0.06606318633014693,0.126,-0.08786524513459293,-0.114,-0.051070409523160935,-0.095
MB011B,0.028092006033182487,0.081,0.03714177978883859,0.09,0.02736555779563971,-0.028,0.2860868813867129,0.262,0.22101095003360877,0.243,-0.05594008792575838,-0.017,0.3476782760338866,0.166,0.3095579056617874,0.201,0.07467173171374818,0.304,-0.23723836731087658,-0.242,0.19157115662322696,0.104,0.007010611985466084,0.089,-0.031199604213679823,-0.051,0.2314136547018695,0.319,0.12002018289782254,0.126,-0.4548180079073052,-0.114,-0.44167816163627716,-0.095
MB011B,0.068815987933635,0.081,0.08691553544494722,0.09,-0.17106136388632232,-0.028,0.1497885609519857,0.262,0.23824693880460285,0.243,-0.1666844486303502,-0.017,0.02901531693826884,0.166,0.16809487488370417,0.201,0.15659634411361537,0.304,-0.5259346243394382,-0.242,0.20980511296620574,0.104,-0.13460150354248734,0.089,-0.09185598687078225,-0.051,0.28611026554407937,0.319,0.08270877875408475,0.126,-0.26074694262208364,-0.114,-0.2602973270899923,-0.095
MB011B,0.14583333333333331,0.081,0.14583333333333331,0.09,-0.054740276490836196,-0.028,0.5777971009997426,0.262,0.3348529859302169,0.243,-0.10041711904138445,-0.017,0.0878508504470539,0.166,0.33589239997858283,0.201,0.43044891407431285,0.304,-0.2781280743546377,-0.242,0.29330412452373417,0.104,0.06807075147265795,0.089,-0.13316585797962172,-0.051,0.2523035116617566,0.319,0.05920044206717725,0.126,-0.5983406591239392,-0.114,-0.576541016829565,-0.095
MB011B,0.09417420814479639,0.081,0.11679864253393668,0.09,0.027836193091078616,-0.028,0.7353118906116217,0.262,0.6848649076640152,0.243,-0.06320534709134328,-0.017,-0.1456668768281169,0.166,0.2453890257334883,0.201,0.38840410341346887,0.304,-0.3900181265408009,-0.242,-0.08763163056174957,0.104,0.19407771473814572,0.089,-0.2538390225997323,-0.051,0.4369149226210226,0.319,0.06006293524059502,0.126,0.23416605790692918,-0.114,0.24056242675841794,-0.095
MB011B,0.06429110105580693,0.081,0.0778657616892911,0.09,-0.010128955919779421,-0.028,0.41135133932349566,0.262,0.23755380593671743,0.243,-0.012645857531851087,-0.017,0.26572173279116484,0.166,0.43411221685468604,0.201,0.31345022125799676,0.304,0.09291180925359076,-0.242,-0.13483332808966214,0.104,0.21719016726435064,0.089,-0.1602455248182757,-0.051,0.30519689232305525,0.319,0.1376222895407442,0.126,-0.35918332791354424,-0.114,-0.32784429859958486,-0.095
MB011B,0.07060708898944193,0.081,0.06608220211161386,0.09,-0.09053570812736136,-0.028,0.305972361593047,0.262,0.32693676929386567,0.243,0.029127040000214793,-0.017,0.11051839788621247,0.166,0.2696545189828571,0.201,0.23796444683663764,0.304,0.02887117216820694,-0.242,0.24368416088471917,0.104,0.08834968420338275,0.089,-0.004539838775469666,-0.051,0.38429973658650973,0.319,0.0389715103205131,0.126,0.05318531317230563,-0.114,0.0724691422011908,-0.095
MB011B,0.038932880844645565,0.081,0.05250754147812971,0.09,-0.19907106924646964,-0.028,0.2316534001979347,0.262,0.09204485770016901,0.243,0.017405655507682073,-0.017,0.18494869527325675,0.166,0.12000754641983204,0.201,0.028983873899220372,0.304,-0.46439151092530667,-0.242,0.014487812843953493,0.104,0.13631044526279176,0.089,-0.02834800069996921,-0.051,0.21103864627223343,0.319,0.020143146085863532,0.126,-0.14342847624864413,-0.114,-0.1089579099102728,-0.095
MB011B,0.2055995475113122,0.081,0.23274886877828055,0.09,0.08580757452794639,-0.028,0.32175666440148265,0.262,0.23465340244373922,0.243,0.17863635795595864,-0.017,-0.16196815115735036,0.166,0.04792873172713452,0.201,0.00653461781669611,0.304,0.03983023790008935,-0.242,0.025671732274796293,0.104,0.13952326470507673,0.089,0.2053102816807095,-0.051,0.2772089158414374,0.319,0.04467306584822328,0.126,-0.08838320745853737,-0.114,-0.08335337880092393,-0.095
MB011B,-0.062499999999999986,0.081,-0.0398755656108597,0.09,-0.09974838324301388,-0.028,-0.094395613459046,0.262,-0.1514049628935151,0.243,0.1378685143702791,-0.017,0.021997790434259215,0.166,0.18918055025400607,0.201,0.17170695384926862,0.304,-0.24351008759205914,-0.242,0.33686560362218787,0.104,0.38296307000023566,0.089,-0.03936778631032183,-0.051,0.19645951004601261,0.319,0.10366633172864743,0.126,0.03625736267611823,-0.114,0.0632025203827348,-0.095
MB011B,0.13310708898944196,0.081,0.1557315233785822,0.09,0.041081101042808356,-0.028,0.05006538459348243,0.262,0.1611783758289615,0.243,0.21551593759632084,-0.017,0.4080383308454386,0.166,0.000711648175247808,0.201,0.23403763994107593,0.304,-0.23353088146942444,-0.242,0.03616460348911467,0.104,0.1984984055420796,0.089,0.21479722922164357,-0.051,0.2590988937800024,0.319,0.18486347408137688,0.126,-0.23670878204265672,-0.114,-0.21315541060707485,-0.095
MB011B,0.059766214177978866,0.081,0.07334087481146304,0.09,0.21771002711585621,-0.028,0.355457016581374,0.262,0.22848732035998232,0.243,-0.2290595758728767,-0.017,0.20937052115622906,0.166,0.07640472320558182,0.201,0.5681840933542732,0.304,-0.36502797665530634,-0.242,0.20565021284296683,0.104,0.05475757935280609,0.089,-0.3150826096400113,-0.051,0.19331547178180103,0.319,0.2296634170260578,0.126,-0.018293487532041748,-0.114,-0.0003466317388446005,-0.095
MB011B,0.19560708898944196,0.081,0.1910822021116139,0.09,-0.04766524015519453,-0.028,0.20560352933812168,0.262,0.30153318657744865,0.243,0.02282349091129646,-0.017,0.15101785283768077,0.166,0.21066380468268694,0.201,0.4372674703126027,0.304,-0.30447027937587684,-0.242,0.08621481360604376,0.104,0.25180030685224736,0.089,-0.06936065341757805,-0.051,0.16377869999230252,0.319,0.10083833043683775,0.126,-0.2518474081470364,-0.114,-0.22868451250733002,-0.095
MB011B,0.18203242835595776,0.081,0.1775075414781297,0.09,0.08067270957478401,-0.028,0.2130700528329727,0.262,0.2597678423754312,0.243,0.06624398909150069,-0.017,0.12445167866940751,0.166,0.025580704589915286,0.201,0.49208214279942847,0.304,-0.2519747633769737,-0.242,0.20565682735202717,0.104,0.37965898587492125,0.089,-0.1683503519151657,-0.051,0.31320613259143515,0.319,0.2573718493427144,0.126,0.4178543329712629,-0.114,0.37711222308075115,-0.095
MB011B,-0.06429110105580693,0.081,-0.07786576168929107,0.09,0.05893922389649326,-0.028,0.21944725744113341,0.262,0.40025041342786205,0.243,0.005848062041220927,-0.017,0.09136875745434433,0.166,0.4352398835664687,0.201,0.4547522658101246,0.304,-0.3246337177389503,-0.242,-0.0599287116087147,0.104,0.03691983092367303,0.089,0.068922662400802,-0.051,0.3062321440543799,0.319,0.1330434440735761,0.126,-0.5177033427825727,-0.114,-0.48942090646652625,-0.095
MB011B,-0.053450226244343896,0.081,-0.057975113122171934,0.09,0.05482102921057814,-0.028,0.19920828964905526,0.262,0.4277565126948458,0.243,-0.021919598719279215,-0.017,0.2653044260231877,0.166,0.34433679070562956,0.201,0.7417116144804746,0.304,-0.2610018164965937,-0.242,0.09610587228573206,0.104,0.0426233543389182,0.089,0.0050270183600821,-0.051,0.2866690135459251,0.319,0.1472947167550003,0.126,-0.3090587012009112,-0.114,-0.2835216535926063,-0.095
MB011B,0.19108220211161386,0.081,0.20465686274509803,0.09,-0.16199996501795122,-0.028,0.08053745729130365,0.262,0.06491837782383715,0.243,-0.02811220347805929,-0.017,0.06469440702563778,0.166,0.31607442522082385,0.201,0.5125419575929987,0.304,-0.45213868608968416,-0.242,0.17462930325320583,0.104,-0.013961505630218493,0.089,-0.0018299068160409484,-0.051,0.47737679714113784,0.319,0.13094306285111276,0.126,-0.10973738145025064,-0.114,-0.07055111324624852,-0.095
MB011B,0.19834087481146304,0.081,0.24358974358974358,0.09,-0.1298889314008362,-0.028,0.41492949937513235,0.262,0.5173410307212668,0.243,-0.009409387661156484,-0.017,0.18124603163417477,0.166,-0.10597636415512811,0.201,-0.15221895399358668,0.304,-0.5606071639228503,-0.242,0.029273483516359326,0.104,0.15874470380840397,0.089,-0.08507702251623633,-0.051,0.28364322850516,0.319,0.1218058031147084,0.126,-0.22700876033969528,-0.114,-0.18544798028206572,-0.095
